claim_id,season_id,table_name,claim_type,claim_subject,claim_field,claim_value,evidence_status,confidence,source_urls,notes
claim_matches_30_player_a_880c7bec99,season_001,matches,match,season_001_schedule_0030,player_a,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_30_player_b_2e3dd29cc5,season_001,matches,match,season_001_schedule_0030,player_b,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_30_winner_4662dc1e73,season_001,matches,match,season_001_schedule_0030,winner,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_31_player_a_23de9d08a4,season_001,matches,match,season_001_schedule_0031,player_a,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_31_player_b_a10a6e58ff,season_001,matches,match,season_001_schedule_0031,player_b,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_31_winner_5cd685fc45,season_001,matches,match,season_001_schedule_0031,winner,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_32_player_a_4c26ce443b,season_001,matches,match,season_001_schedule_0032,player_a,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_32_player_b_96d18e3095,season_001,matches,match,season_001_schedule_0032,player_b,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_32_winner_facbd5adb2,season_001,matches,match,season_001_schedule_0032,winner,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_33_player_a_1e73966d03,season_001,matches,match,season_001_schedule_0033,player_a,PokemonFakten,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_33_player_b_15361a1712,season_001,matches,match,season_001_schedule_0033,player_b,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_33_winner_b5e22272d4,season_001,matches,match,season_001_schedule_0033,winner,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_34_player_a_fbc71521b4,season_001,matches,match,season_001_schedule_0034,player_a,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_34_player_b_b98c9a6fa1,season_001,matches,match,season_001_schedule_0034,player_b,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_34_winner_c4b52755d8,season_001,matches,match,season_001_schedule_0034,winner,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_35_player_a_671d9dae80,season_001,matches,match,season_001_schedule_0035,player_a,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_35_player_b_30e23ceb89,season_001,matches,match,season_001_schedule_0035,player_b,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_35_winner_ab484dd8bf,season_001,matches,match,season_001_schedule_0035,winner,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_36_player_a_f5538ab33f,season_001,matches,match,season_001_schedule_0036,player_a,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_36_player_b_f852f2b7ee,season_001,matches,match,season_001_schedule_0036,player_b,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_37_player_a_ee88327f86,season_001,matches,match,season_001_schedule_0037,player_a,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_37_player_b_9522302088,season_001,matches,match,season_001_schedule_0037,player_b,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_37_winner_3f4dc06896,season_001,matches,match,season_001_schedule_0037,winner,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_38_player_a_77b90a7a7a,season_001,matches,match,season_001_schedule_0038,player_a,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_38_player_b_dc177845fd,season_001,matches,match,season_001_schedule_0038,player_b,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_38_winner_0f2f526603,season_001,matches,match,season_001_schedule_0038,winner,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_39_player_a_2eabad0196,season_001,matches,match,season_001_schedule_0039,player_a,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_39_player_b_85a6fc4650,season_001,matches,match,season_001_schedule_0039,player_b,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_39_winner_a99d90571d,season_001,matches,match,season_001_schedule_0039,winner,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_40_player_a_a771be1846,season_001,matches,match,season_001_schedule_0040,player_a,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_40_player_b_04050ea20e,season_001,matches,match,season_001_schedule_0040,player_b,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_40_winner_8099b48b18,season_001,matches,match,season_001_schedule_0040,winner,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_41_player_a_58ed209816,season_001,matches,match,season_001_schedule_0041,player_a,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_41_player_b_5798a20603,season_001,matches,match,season_001_schedule_0041,player_b,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_41_winner_05e5f1c2c1,season_001,matches,match,season_001_schedule_0041,winner,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_42_player_a_0bee0ec7fc,season_001,matches,match,season_001_schedule_0042,player_a,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_42_player_b_e1b7920135,season_001,matches,match,season_001_schedule_0042,player_b,PokemonFakten,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_42_winner_70b7eefbdc,season_001,matches,match,season_001_schedule_0042,winner,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_43_player_a_22601fa097,season_001,matches,match,season_001_schedule_0043,player_a,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_43_player_b_b72022b1c8,season_001,matches,match,season_001_schedule_0043,player_b,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_43_winner_e7ca00feac,season_001,matches,match,season_001_schedule_0043,winner,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_44_player_a_baefc46566,season_001,matches,match,season_001_schedule_0044,player_a,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_44_player_b_571cde3245,season_001,matches,match,season_001_schedule_0044,player_b,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_44_winner_330a794e74,season_001,matches,match,season_001_schedule_0044,winner,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_45_player_a_1c4161e24b,season_001,matches,match,season_001_schedule_0045,player_a,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_45_player_b_ca6545865f,season_001,matches,match,season_001_schedule_0045,player_b,Raizor,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_45_winner_69d801fd71,season_001,matches,match,season_001_schedule_0045,winner,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_46_player_a_aca471cf64,season_001,matches,match,season_001_schedule_0046,player_a,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_46_player_b_0f9a36926a,season_001,matches,match,season_001_schedule_0046,player_b,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_46_winner_00b9e85556,season_001,matches,match,season_001_schedule_0046,winner,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_47_player_a_fab7b6f098,season_001,matches,match,season_001_schedule_0047,player_a,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_47_player_b_2b704dec64,season_001,matches,match,season_001_schedule_0047,player_b,Raizor,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_47_winner_2f4c792425,season_001,matches,match,season_001_schedule_0047,winner,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_48_player_a_1c29c59d8b,season_001,matches,match,season_001_schedule_0048,player_a,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_48_player_b_6ac268c0bc,season_001,matches,match,season_001_schedule_0048,player_b,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_48_winner_1e7c20c8dd,season_001,matches,match,season_001_schedule_0048,winner,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_49_player_a_bf1f176d96,season_001,matches,match,season_001_schedule_0049,player_a,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_49_player_b_3d7ffb6749,season_001,matches,match,season_001_schedule_0049,player_b,SurskitTV,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_49_winner_b6d60c9eb4,season_001,matches,match,season_001_schedule_0049,winner,SurskitTV,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_50_player_a_3f97cf6e95,season_001,matches,match,season_001_schedule_0050,player_a,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_50_player_b_e0f8f0d0c1,season_001,matches,match,season_001_schedule_0050,player_b,SurskitTV,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_50_winner_c9bf7f2f1c,season_001,matches,match,season_001_schedule_0050,winner,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_51_player_a_eac624497e,season_001,matches,match,season_001_schedule_0051,player_a,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_51_player_b_b5a24f82c4,season_001,matches,match,season_001_schedule_0051,player_b,SurskitTV,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_51_winner_cf59ba35a0,season_001,matches,match,season_001_schedule_0051,winner,Art'n'Gaming,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_52_player_a_e23100d01a,season_001,matches,match,season_001_schedule_0052,player_a,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_52_player_b_7a6cd33d3c,season_001,matches,match,season_001_schedule_0052,player_b,SurskitTV,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_52_winner_3473769e4c,season_001,matches,match,season_001_schedule_0052,winner,Shiro,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_53_player_a_69b5b2a64a,season_001,matches,match,season_001_schedule_0053,player_a,PokemonFakten,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_53_player_b_57129dea78,season_001,matches,match,season_001_schedule_0053,player_b,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_53_winner_3dd96579af,season_001,matches,match,season_001_schedule_0053,winner,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_54_player_a_dbbe4d71a0,season_001,matches,match,season_001_schedule_0054,player_a,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_54_player_b_064216b84f,season_001,matches,match,season_001_schedule_0054,player_b,Raizor,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_54_winner_e6e180a3bd,season_001,matches,match,season_001_schedule_0054,winner,Raizor,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_55_player_a_6215f72dcf,season_001,matches,match,season_001_schedule_0055,player_a,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_55_player_b_9881f4ddba,season_001,matches,match,season_001_schedule_0055,player_b,Cabgolord,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_55_winner_34d60d23b7,season_001,matches,match,season_001_schedule_0055,winner,FanmadeLetsPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_56_player_a_a906880083,season_001,matches,match,season_001_schedule_0056,player_a,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_56_player_b_04271171cb,season_001,matches,match,season_001_schedule_0056,player_b,Raizor,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_56_winner_ae8b527f16,season_001,matches,match,season_001_schedule_0056,winner,Silva,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_57_player_a_54301c9a28,season_001,matches,match,season_001_schedule_0057,player_a,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_57_player_b_da0dc47c89,season_001,matches,match,season_001_schedule_0057,player_b,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_57_winner_5c94131721,season_001,matches,match,season_001_schedule_0057,winner,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_58_player_a_a60ecfe80d,season_001,matches,match,season_001_schedule_0058,player_a,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_58_player_b_b34b22257e,season_001,matches,match,season_001_schedule_0058,player_b,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_58_winner_a1f0e62a9f,season_001,matches,match,season_001_schedule_0058,winner,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_59_player_a_a1310880b4,season_001,matches,match,season_001_schedule_0059,player_a,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_59_player_b_2ffab2a05b,season_001,matches,match,season_001_schedule_0059,player_b,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_59_winner_d6469cbdab,season_001,matches,match,season_001_schedule_0059,winner,DirtyD64,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_60_player_a_07f9360b89,season_001,matches,match,season_001_schedule_0060,player_a,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_60_player_b_adf2180471,season_001,matches,match,season_001_schedule_0060,player_b,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_60_winner_af1bb185b1,season_001,matches,match,season_001_schedule_0060,winner,PresentLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_61_player_a_809a78fe9b,season_001,matches,match,season_001_schedule_0061,player_a,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_61_player_b_7962d1ebca,season_001,matches,match,season_001_schedule_0061,player_b,DiaSwordPlay,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_61_winner_212effc6b4,season_001,matches,match,season_001_schedule_0061,winner,Morbolth,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_matches_62_player_a_8642991e80,season_001,matches,match,season_001_schedule_0062,player_a,DaumenkinoLP,sheet_extracted,,https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
