season_id,match_id,division,stage,week,player_a,player_b,score,winner,video_count,view_peak,view_total,view_median,view_multiplier_peak,views_percentile_peak,views_z_score_peak,view_expected_peak,view_trend_multiplier_peak,views_trend_percentile_peak,views_trend_z_score_peak,view_expected_total,view_trend_multiplier_match,views_trend_percentile_match,views_trend_z_score_match,views_total_percentile_match,like_peak,comment_peak,engagement_rate_peak,engagement_multiplier_peak,engagement_percentile_peak,engagement_z_score_peak,peak_perspective,both_sides_spiked,close_match,playoff_match,highlight_score,highlight_reasons,video_urls,source_urls,stats_fetched_at
season_006,season_006_schedule_0025,Sun Conference,regular_season,2. Spieltag - Sonntag der 21.04.2019,Minetube,BlackLink,1 - 0,Minetube,2,4429,6733,3366.5,1.88,0.92,1.83,1568,1.47,0.95,2.27,4967.9,1.36,0.96,2.56,0.71,254,23,54.69,1,0.55,0,BlackLink,0,1,0,52.75,knapper Kampf; mehrere Perspektiven; Top 5% matchbereinigt; Match-Z-Score 2.6; starke Einzelperspektive,https://www.youtube.com/watch?v=4pXwuQWiGjA;https://www.youtube.com/watch?v=a7gYCEZgQZw,https://www.youtube.com/watch?v=4pXwuQWiGjA;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://www.youtube.com/watch?v=a7gYCEZgQZw;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,2026-06-19T11:59:12Z
season_004,season_004_schedule_0088,Regular Season,regular_season,21. Spieltag - Sonntag der 06.08.2017,CrowdController,PokeBazi,6 - 0,CrowdController,2,4589,6608,3304,1.08,0.59,0.24,3044.1,1.51,0.98,2.51,4577.4,1.44,0.97,3.06,0.7,210,80,80.63,1.26,0.86,0.95,PokeBazi,0,0,0,52.57,mehrere Perspektiven; Top 5% matchbereinigt; Match-Z-Score 3.1; starke Einzelperspektive,https://www.youtube.com/watch?v=DWSwJty-CgI;https://www.youtube.com/watch?v=_LC0VniDUHI,https://www.youtube.com/watch?v=DWSwJty-CgI;https://www.youtube.com/user/CrowdController;https://www.youtube.com/user/CrowdControllerLP;https://www.youtube.com/watch?v=_LC0VniDUHI;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_005,season_005_schedule_0006,Liga 1,regular_season,7. Spieltag - Sonntag der 22.04.2018,Barry D. Sin of Speed,CaptainCrinch,0 - 6,CaptainCrinch,2,3198,5103,2551.5,1.85,0.91,1.59,1139.3,1.67,0.99,2.91,3323.6,1.54,0.98,3.55,0.58,224,87,145.41,1.66,0.86,1.33,Barry D. Sin of Speed,0,0,0,52.33,über Match-Erwartung 1.5x; mehrere Perspektiven; Engagement-Ausreißer 1.7x; Top 5% matchbereinigt; Match-Z-Score 3.5; starke Einzelperspektive,https://www.youtube.com/watch?v=SEL7kwsp0ng;https://www.youtube.com/watch?v=XMoziadT5Wk,https://www.youtube.com/watch?v=SEL7kwsp0ng;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=XMoziadT5Wk;https://www.youtube.com/user/CaptainCrinch;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_002,season_002_schedule_0291,Liga 2,regular_season,4. Spieltag - Mittwoch der 08.04.2015 [12:00 -18:00],CaptainCrinch,Shizumania,4 - 0,CaptainCrinch,1,4048,4048,4048,4.41,0.96,4.04,1228,3.3,0.99,6.12,1228,3.3,1,9.57,0.49,90,13,28.66,0.29,0.04,-3.12,CaptainCrinch,0,0,0,52.06,Match-Ausreißer 3.3x; nur eine Quelle (-15%); Top 5% matchbereinigt; Match-Z-Score 9.6; starke Einzelperspektive,https://www.youtube.com/watch?v=AHwGEMag6DA,https://www.youtube.com/watch?v=AHwGEMag6DA;https://www.youtube.com/user/CaptainCrinch;https://docs.google.com/spreadsheets/d/1Jc6mBqbU8wYKfz3WxfpxsWbj_6xaZB6OmoCRPGzGJLM/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0150,Liga 2,regular_season,7. Spieltag - Mittwoch der 26.04.2017,TheMiiFii,Suishomaru,1 - 0,TheMiiFii,2,33937,38425,19212.5,1.21,0.82,1.31,29159.1,1.16,0.82,0.96,38160,1.01,0.61,0.22,1,1837,202,64.17,1.27,1,2.01,Suishomaru,0,1,0,51.95,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 5% Reichweite,https://www.youtube.com/watch?v=Ba56LMUDaOk;https://www.youtube.com/watch?v=Q_VyFka3M0o,https://www.youtube.com/watch?v=Ba56LMUDaOk;https://www.youtube.com/user/Suishomaru;https://www.youtube.com/watch?v=Q_VyFka3M0o;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,2026-06-19T11:59:12Z
season_009,season_009_schedule_0043,Tag Team,regular_season,6. Spieltag - Sonntag der 22.05.2022,PresentLP,BelmontGabriel,1 - 0,PresentLP,2,14011,17412,8706,1.36,1,1.08,2626.9,1.29,0.94,2.07,16637.9,1.05,0.71,0.52,0.95,1260,115,106.35,1.27,0.93,3.03,BelmontGabriel,0,1,0,51.29,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 5% Reichweite,https://www.youtube.com/watch?v=uXPjQIZqfu4;https://www.youtube.com/watch?v=wvQeV9EUfi4,https://www.youtube.com/watch?v=uXPjQIZqfu4;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=wvQeV9EUfi4;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_009,season_009_schedule_0063,Tag Team,regular_season,8. Spieltag - Sonntag der 12.06.2022,Maxi von Vogel,El Scizor,0 - 4,El Scizor,2,3172,6099,3049.5,1.8,1,1.55,1791.2,1.77,1,4.32,4011.5,1.52,0.98,3.47,0.66,292,42,118.54,1.04,0.71,0.55,El Scizor,0,0,0,51.23,über Match-Erwartung 1.5x; mehrere Perspektiven; Top 5% matchbereinigt; Match-Z-Score 3.5; starke Einzelperspektive,https://www.youtube.com/watch?v=mhxk2lDcrII;https://www.youtube.com/watch?v=q1BxrA3tH2U,https://www.youtube.com/watch?v=mhxk2lDcrII;https://www.youtube.com/c/ElScizor;https://www.youtube.com/watch?v=q1BxrA3tH2U;https://www.youtube.com/channel/UCz2BGM4qej7NxsEDSNr6f1A;https://www.youtube.com/user/MaxiVonVogel;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_003,season_003_schedule_0020,Regular Season,regular_season,21. Spieltag - Sonntag der 26.06.2016,RegiBang,PokeBazi,0 - 1,PokeBazi,2,10880,14920,7460,1.47,0.92,1.47,3024.9,1.34,0.91,1.68,14013.2,1.06,0.76,0.66,0.93,612,188,90.81,1.31,1,2.42,PokeBazi,0,1,0,51.19,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 10% Reichweite,https://www.youtube.com/watch?v=NzwOMHB3khw;https://www.youtube.com/watch?v=QCMWgP68Suo,https://www.youtube.com/watch?v=NzwOMHB3khw;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://www.youtube.com/watch?v=QCMWgP68Suo;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_007,season_007_schedule_0049,Regular Season,regular_season,3. Spieltag - Sonntag der 03.05.2020,BelmontGabriel,BlackLink,0 - 1,BlackLink,2,3302,6575,3287.5,1.31,0.92,0.94,2638.9,1.24,0.94,1.4,5363.3,1.23,0.92,1.77,0.7,265,65,119.62,1.35,0.92,1.84,BlackLink,0,1,0,50.71,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 10% matchbereinigt,https://www.youtube.com/watch?v=cnl4Ex7EM4M;https://www.youtube.com/watch?v=AdPXvkAOUY4,https://www.youtube.com/watch?v=cnl4Ex7EM4M;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=AdPXvkAOUY4;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_001,season_001_schedule_0102,Regular Season,regular_season,16. Spieltag – Sonntag der 04.01.2015 [12:00 -17:00],Raizor,Cabgolord,3 - 0,Raizor,2,9000,9546,4773,1.45,0.83,2.19,6351.8,1.42,0.96,3.05,6899.9,1.38,0.96,2.72,0.82,324,63,50,0.99,0.5,-0.08,Raizor,0,0,0,50.08,mehrere Perspektiven; Top 5% matchbereinigt; Match-Z-Score 2.7; starke Einzelperspektive,https://www.youtube.com/watch?v=wFegOPYCR44;https://www.youtube.com/watch?v=SwduwBmLPGQ,https://www.youtube.com/watch?v=wFegOPYCR44;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://www.youtube.com/watch?v=SwduwBmLPGQ;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,2026-06-19T11:59:12Z
season_009,season_009_schedule_0089,Tag Team,regular_season,12. Spieltag - Sonntag der 10.07.2022,PresentLP,KingBlex,0 - 1,KingBlex,2,11530,12769,6384.5,0.96,0.43,-0.19,9309.1,1.24,0.92,1.75,10878.4,1.17,0.89,1.43,0.9,800,43,117.84,1.16,0.71,0.97,PresentLP,0,1,0,50.03,knapper Kampf; mehrere Perspektiven; Top 10% Reichweite,https://www.youtube.com/watch?v=WXc68d68d4U;https://www.youtube.com/watch?v=XGmT67QWPfA,https://www.youtube.com/watch?v=WXc68d68d4U;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=XGmT67QWPfA;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_008,season_008_schedule_0014,Liga 1,regular_season,7. Spieltag - Sonntag der 30.05.2021,BelmontGabriel,ElektechN9ne,4 - 0,BelmontGabriel,2,3919,6152,3076,1.69,1,1.27,2349.9,1.67,1,3.55,4662.7,1.32,0.94,2.35,0.66,316,63,172.41,1.39,1,1.33,ElektechN9ne,0,0,0,49.83,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=zc8cm4hdUXM;https://www.youtube.com/watch?v=ysmuERDbnos,https://www.youtube.com/watch?v=zc8cm4hdUXM;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=ysmuERDbnos;https://www.youtube.com/user/ElektechN9ne;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016,2026-06-19T11:59:12Z
season_007,season_007_schedule_0022,Regular Season,regular_season,2. Spieltag - Sonntag der 26.04.2020,Tabasco TV,BelmontGabriel,5 - 0,Tabasco TV,2,8649,13810,6905,2.04,1,2.51,3019.1,1.71,0.99,3.37,12335.5,1.12,0.85,1.05,0.92,833,187,139.55,1.17,0.92,1.3,BelmontGabriel,0,0,0,49.47,mehrere Perspektiven; Top 10% Reichweite; starke Einzelperspektive,https://www.youtube.com/watch?v=5aRc-mGLw3k;https://www.youtube.com/watch?v=oQEgiEs3PLE,https://www.youtube.com/watch?v=5aRc-mGLw3k;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=oQEgiEs3PLE;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_004,season_004_schedule_0061,Regular Season,regular_season,3. Spieltag - Sonntag der 26.03.2017,CaptainCrinch,RegiBang,0 - 5,RegiBang,2,27154,33961,16980.5,2.17,0.95,1.62,4880.1,1.39,0.96,2.07,32034.1,1.06,0.74,0.62,0.99,1505,149,78.45,1.34,0.95,2.05,CaptainCrinch,0,0,0,48.76,mehrere Perspektiven; Engagement-Ausreißer 1.3x; Top 5% Reichweite,https://www.youtube.com/watch?v=qKJQLnxhYPE;https://www.youtube.com/watch?v=bwz53s_oBAE,https://www.youtube.com/watch?v=qKJQLnxhYPE;https://www.youtube.com/user/CaptainCrinch;https://www.youtube.com/watch?v=bwz53s_oBAE;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_007,season_007_schedule_0061,Regular Season,regular_season,3. Spieltag - Sonntag der 03.05.2020,RegiBang,Dauni,0 - 1,Dauni,2,12219,14866,7433,1.21,0.85,1.16,10665.2,1.15,0.86,0.91,14309.6,1.04,0.69,0.46,0.93,782,72,130.34,1.36,1,1.66,RegiBang,0,1,0,47.88,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.4x; Top 10% Reichweite,https://www.youtube.com/watch?v=ASgq_YN8nbc;https://www.youtube.com/watch?v=jhOga006V8o,https://www.youtube.com/watch?v=ASgq_YN8nbc;https://www.youtube.com/@DauniDaunstar;https://www.youtube.com/channel/UC0tnEJt5PVGm2_dm_PXj21w;https://www.youtube.com/user/DauniDaunstar;https://www.youtube.com/watch?v=jhOga006V8o;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_003,season_003_schedule_0054,Regular Season,regular_season,9. Spieltag - Sonntag der 27.03.2016,FanmadeLetsPlay,Raizor,0 - 2,Raizor,2,7553,10448,5224,1.35,0.8,0.87,5069.3,1.49,0.95,2.29,7952.2,1.31,0.94,2.32,0.85,353,35,74.61,0.9,0.42,-0.66,Raizor,0,0,0,47.82,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=kx83I-WPaSg;https://www.youtube.com/watch?v=HOYEIcGybjo,https://www.youtube.com/watch?v=kx83I-WPaSg;https://www.youtube.com/user/FanmadeLetsPlay;https://www.youtube.com/user/FanmadeLetsplay;https://www.youtube.com/watch?v=HOYEIcGybjo;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_008,season_008_schedule_0046,Liga 1,regular_season,4. Spieltag - Sonntag der 09.05.2021,ElektechN9ne,Bene,0 - 3,Bene,2,6876,10234,5117,1.45,1,1.41,2950.3,1.14,0.85,1.05,9660.3,1.06,0.74,0.62,0.84,594,38,108.7,1.1,0.71,0.42,ElektechN9ne,0,0,0,47.75,Story-Kontext; mehrere Perspektiven,https://www.youtube.com/watch?v=CaT9i2z4EE4;https://www.youtube.com/watch?v=kI4SN0lEpsg,https://www.youtube.com/watch?v=CaT9i2z4EE4;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=kI4SN0lEpsg;https://www.youtube.com/user/ElektechN9ne;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016,2026-06-19T11:59:12Z
season_005,season_005_schedule_0053,Liga 1,regular_season,3. Spieltag - Sonntag der 25.03.2018,Barry D. Sin of Speed,Bene,3 - 0,Barry D. Sin of Speed,2,4974,7187,3593.5,2.15,0.9,1.53,1344.1,1.65,0.98,2.83,5271.5,1.36,0.96,2.61,0.73,249,45,82.24,0.94,0.48,-0.16,Barry D. Sin of Speed,0,0,0,47.68,mehrere Perspektiven; Top 5% matchbereinigt; Match-Z-Score 2.6; starke Einzelperspektive,https://www.youtube.com/watch?v=T4WSYko5Ado;https://www.youtube.com/watch?v=d72OGkPKc_I,https://www.youtube.com/watch?v=T4WSYko5Ado;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=d72OGkPKc_I;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_007,season_007_schedule_0048,Regular Season,regular_season,13. Spieltag - Sonntag der 12.07.2019,PresentLP,Barry D. Sin of Speed,0 - 5,Barry D. Sin of Speed,2,13400,14699,7349.5,0.9,0.15,-0.73,11448.1,1.17,0.9,1.04,13171.8,1.12,0.84,1.03,0.92,845,74,127.79,1.48,1,2.17,PresentLP,0,0,0,47.58,mehrere Perspektiven; Engagement-Ausreißer 1.5x; Top 10% Reichweite,https://www.youtube.com/watch?v=_-zlKtE4PsA;https://www.youtube.com/watch?v=rFjSQqnPwog,https://www.youtube.com/watch?v=_-zlKtE4PsA;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=rFjSQqnPwog;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1358421537,2026-06-19T11:59:12Z
season_005,season_005_schedule_0041,Liga 1,regular_season,2. Spieltag - Sonntag der 18.03.2018,Barry D. Sin of Speed,Lauris,0 - 3,Lauris,2,3619,6687,3343.5,2.99,0.95,2.11,1664.8,1.84,1,3.44,5454.9,1.23,0.92,1.77,0.71,165,24,55.54,0.91,0.27,-0.57,Barry D. Sin of Speed,0,0,0,47.48,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=99a6PSVw9vA;https://www.youtube.com/watch?v=4mHVnQpZWRc,https://www.youtube.com/watch?v=99a6PSVw9vA;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=4mHVnQpZWRc;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,2026-06-19T11:59:12Z
season_008,season_008_schedule_0045,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,RegiBang,Hydronic,0 - 6,Hydronic,2,5538,8982,4491,1.07,0.73,0.26,2257.3,1.53,0.99,2.97,6892.8,1.3,0.94,2.25,0.8,449,31,92.27,0.98,0.36,-0.19,Hydronic,0,0,0,47.41,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=dsKPaDgT4sg;https://www.youtube.com/watch?v=kaDUwqggHG8,https://www.youtube.com/watch?v=dsKPaDgT4sg;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=kaDUwqggHG8;https://www.youtube.com/user/RegiBang;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016,2026-06-19T11:59:12Z
season_003,season_003_schedule_0058,Regular Season,regular_season,10. Spieltag - Sonntag der 03.04.2016,Raizor,Minetube,0 - 1,Minetube,2,6355,7117,3558.5,1.13,0.68,0.37,5415.6,1.17,0.86,0.96,6515,1.09,0.81,0.86,0.73,364,104,129.92,1.65,1,2.35,Raizor,0,1,0,46.67,knapper Kampf; mehrere Perspektiven; Engagement-Ausreißer 1.7x,https://www.youtube.com/watch?v=lxcU0ZlYckk;https://www.youtube.com/watch?v=kf9z99Zg5Rc,https://www.youtube.com/watch?v=lxcU0ZlYckk;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://www.youtube.com/watch?v=kf9z99Zg5Rc;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,2026-06-19T11:59:12Z
season_004,season_004_schedule_0129,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,Lauris,PokeBazi,0 - 2,PokeBazi,2,6456,10082,5041,1.53,0.86,1.23,2832.3,1.28,0.91,1.58,7877.6,1.28,0.93,2.11,0.84,251,82,64.28,1.01,0.55,0.02,Lauris,0,0,0,45.74,mehrere Perspektiven; Top 10% matchbereinigt,https://www.youtube.com/watch?v=AUVHDM1IKrQ;https://www.youtube.com/watch?v=ZFzWl7mS6N4,https://www.youtube.com/watch?v=AUVHDM1IKrQ;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://www.youtube.com/watch?v=ZFzWl7mS6N4;https://www.youtube.com/c/PokeBazi;https://www.youtube.com/channel/UCkEEHak-dPeI11YkalQczRQ;https://www.youtube.com/user/PokéBazi;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_009,season_009_schedule_0012,Tag Team,regular_season,2. Spieltag - Mittwoch der 27.04.2022,Nestfloh,Bene,0 - 3,Bene,2,7602,10392,5196,1.27,0.93,1.18,7672,0.99,0.56,0.14,11127.4,0.93,0.35,-0.38,0.85,580,45,130.47,1.29,1,3.15,Nestfloh,0,0,0,45.62,Story-Kontext; mehrere Perspektiven; Engagement-Ausreißer 1.3x,https://www.youtube.com/watch?v=PFURZGoYX1g;https://www.youtube.com/watch?v=mn9lpXGqTL0,https://www.youtube.com/watch?v=PFURZGoYX1g;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=mn9lpXGqTL0;https://www.youtube.com/user/ElcioBuchLP;https://www.youtube.com/user/Nestfloh;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,2026-06-19T11:59:12Z
season_004,season_004_schedule_0103,Regular Season,regular_season,16. Spieltag - Sonntag der 02.07.2017,Cabgolord,CaptainCrinch,1 - 0,Cabgolord,2,4048,6370,3185,1.35,0.86,1.57,2862,1.41,0.97,2.15,5849.4,1.09,0.8,0.84,0.68,193,24,75.37,1.28,0.86,1.77,Cabgolord,0,1,0,45.52,knapper Kampf; mehrere Perspektiven; starke Einzelperspektive,https://www.youtube.com/watch?v=W0K5FPx-xw8;https://www.youtube.com/watch?v=yU7QQZk2bVU,https://www.youtube.com/watch?v=W0K5FPx-xw8;https://www.youtube.com/c/Cabgolord;https://www.youtube.com/channel/UCYdaMHNraDfWMxVTlrlnK6w;https://www.youtube.com/user/Cabgolord;https://www.youtube.com/watch?v=yU7QQZk2bVU;https://www.youtube.com/user/CaptainCrinch;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_004,season_004_schedule_0123,Regular Season,regular_season,6. Spieltag - Sonntag der 16.04.2017,CrowdController,Bene,0 - 6,Bene,2,4581,8521,4260.5,1.82,0.95,1.26,2489.6,1.58,0.98,2.79,7152.1,1.19,0.9,1.54,0.78,208,33,59.81,1,0.52,0,CrowdController,0,0,0,45.1,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=dGFO-m-CxOg;https://www.youtube.com/watch?v=HQ8RjaqsQD0,https://www.youtube.com/watch?v=dGFO-m-CxOg;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=HQ8RjaqsQD0;https://www.youtube.com/user/CrowdController;https://www.youtube.com/user/CrowdControllerLP;https://docs.google.com/spreadsheets/d/1u8AORkPkqIxR4GblUqU5faeTfuuKGjKrllUxnnUdRz0/edit#gid=992181004,2026-06-19T11:59:12Z
season_006,season_006_schedule_0045,Sun Conference,regular_season,3. Spieltag - Sonntag der 28.04.2019,BlackLink,Asalakoren,0 - 3,Asalakoren,1,3370,3370,3370,2.75,0.91,1.46,1445.7,2.33,1,4.86,1445.7,2.33,1,6.84,0.42,98,28,45.7,0.84,0.18,-0.67,BlackLink,0,0,0,44.92,Match-Ausreißer 2.3x; nur eine Quelle (-15%); Top 5% matchbereinigt; Match-Z-Score 6.8; starke Einzelperspektive,https://www.youtube.com/watch?v=iCtRKgR2KTU,https://www.youtube.com/watch?v=iCtRKgR2KTU;https://www.youtube.com/c/BlackLink;https://www.youtube.com/user/BlackLink;https://www.youtube.com/user/BlackLink1996;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,2026-06-19T11:59:12Z
season_008,season_008_schedule_0013,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,BelmontGabriel,Hydronic,0 - 4,Hydronic,2,6876,9572,4786,2.13,1,3.04,4610.4,1.49,0.98,2.82,7621.1,1.26,0.93,1.96,0.82,584,139,125.36,1.19,0.8,0.77,Hydronic,0,0,0,44.91,mehrere Perspektiven; Top 10% matchbereinigt; starke Einzelperspektive,https://www.youtube.com/watch?v=tIeHmcPBBk8;https://www.youtube.com/watch?v=pqEjQFAk4Lo,https://www.youtube.com/watch?v=tIeHmcPBBk8;https://www.youtube.com/user/BelmontGabriel;https://www.youtube.com/user/BelmontgabrielLP;https://www.youtube.com/watch?v=pqEjQFAk4Lo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016,2026-06-19T11:59:12Z
